HomePlanet,CryoSleep,Destination,VIP,Deck,Side,Age_group,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Cabin_num,Group_size,Solo,Family_size,TotalSpending,HasSpending,NoSpending,Age_missing,CryoSleep_missing,RoomService_ratio,FoodCourt_ratio,ShoppingMall_ratio,Spa_ratio,VRDeck_ratio,Transported
0,0,2,0,5,0,0,32.0,0.0,0.0,1020.0,0.0,0.0,883.0,2,0,4,1020.0,1,0,0,0,0.0,0.0,0.9990205680705191,0.0,0.0,1
1,0,0,0,8,2,4,30.0,24.0,2558.0,98.0,0.0,5361.0,-1.0,1,1,2,8041.0,1,0,0,0,0.0029843322556577967,0.3180800795821935,0.012186023377269336,0.0,0.6666252176075603,0
1,1,2,0,0,0,4,25.0,0.0,0.0,0.0,0.0,0.0,38.0,1,1,4,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,2,0,5,1,2,55.0,0.0,252.0,1.0,0.0,553.0,799.0,1,1,4,806.0,1,0,0,0,0.0,0.31226765799256506,0.0012391573729863693,0.0,0.6852540272614622,1
0,0,1,0,5,0,4,19.0,0.0,2.0,0.0,669.0,0.0,884.0,1,1,6,671.0,1,0,0,0,0.0,0.002976190476190476,0.0,0.9955357142857143,0.0,0
0,0,2,0,6,1,4,24.0,0.0,717.0,222.0,8.0,1.0,698.0,1,1,6,948.0,1,0,0,0,0.0,0.7555321390937829,0.2339304531085353,0.008429926238145416,0.001053740779768177,1
1,0,2,0,2,1,0,32.0,401.0,3724.0,5.0,422.0,62.0,154.0,1,1,4,4614.0,1,0,0,0,0.08689057421451787,0.8069339111592633,0.0010834236186348862,0.0914409534127844,0.013434452871072589,1
2,0,2,0,4,0,4,24.0,0.0,0.0,0.0,0.0,0.0,267.0,1,1,1,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
2,1,2,0,5,0,0,32.0,0.0,0.0,0.0,0.0,0.0,890.0,1,1,4,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,1,2,0,6,1,0,36.0,0.0,0.0,0.0,0.0,0.0,701.0,1,1,8,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
1,0,0,0,0,1,4,28.0,0.0,31.0,0.0,1283.0,871.0,52.0,1,1,2,2185.0,1,0,0,0,0.0,0.014181152790484904,0.0,0.5869167429094236,0.39844464775846294,1
0,0,2,0,5,1,2,52.0,0.0,559.0,0.0,0.0,0.0,801.0,1,1,4,559.0,1,0,0,0,0.0,0.9982142857142857,0.0,0.0,0.0,1
0,0,2,0,6,1,4,29.0,646.0,91.0,13.0,0.0,0.0,702.0,1,1,5,750.0,1,0,0,0,0.8601864181091877,0.12117177097203728,0.017310252996005325,0.0,0.0,1
2,0,0,0,3,0,4,23.0,49.0,0.0,2716.0,0.0,0.0,147.0,2,0,3,2765.0,1,0,0,0,0.017715112075198842,0.0,0.9819233550253073,0.0,0.0,1
2,1,2,0,8,2,0,32.0,0.0,0.0,0.0,0.0,0.0,-1.0,2,0,3,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,1,2,0,6,1,0,35.0,0.0,0.0,0.0,0.0,0.0,703.0,1,1,3,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
1,0,0,0,1,0,0,41.0,14.0,6777.0,81.0,604.0,2936.0,138.0,1,1,2,10412.0,1,0,0,0,0.0013444732545856142,0.6508210890233362,0.007778738115816767,0.05800441755497935,0.2819552482473831,0
3,1,1,0,6,1,3,16.0,0.0,0.0,0.0,0.0,0.0,704.0,1,1,12,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
1,1,0,0,4,0,0,33.0,0.0,0.0,0.0,0.0,0.0,269.0,1,1,2,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,1,0,0,6,0,1,6.0,0.0,0.0,0.0,0.0,0.0,706.0,1,1,5,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,0,0,5,1,3,15.0,36.0,841.0,0.0,0.0,0.0,803.0,2,0,5,877.0,1,0,0,0,0.04100227790432802,0.9578587699316629,0.0,0.0,0.0,1
0,0,2,0,6,1,0,38.0,0.0,668.0,84.0,267.0,0.0,705.0,2,0,2,1019.0,1,0,0,0,0.0,0.6549019607843137,0.08235294117647059,0.26176470588235295,0.0,0
0,0,2,0,5,0,2,56.0,0.0,779.0,12.0,3.0,35.0,893.0,3,0,5,829.0,1,0,0,0,0.0,0.9385542168674699,0.014457831325301205,0.0036144578313253013,0.04216867469879518,0
0,1,1,0,6,0,1,4.0,0.0,0.0,0.0,0.0,0.0,707.0,3,0,5,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,1,1,0,6,0,4,21.0,0.0,0.0,0.0,0.0,0.0,707.0,3,0,5,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,0,0,0,5,1,4,22.0,1371.0,0.0,235.0,0.0,0.0,805.0,1,1,8,1606.0,1,0,0,0,0.8531425015556938,0.0,0.1462352209085252,0.0,0.0,1
0,0,2,0,4,0,0,37.0,0.0,0.0,785.0,3.0,0.0,270.0,2,0,6,788.0,1,0,0,0,0.0,0.0,0.9949302915082383,0.0038022813688212928,0.0,0
0,0,2,0,6,0,1,6.0,0.0,0.0,0.0,0.0,0.0,709.0,2,0,6,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,2,0,5,1,4,22.0,563.0,521.0,364.0,0.0,0.0,807.0,1,1,8,1448.0,1,0,0,0,0.388543823326432,0.35955831608005523,0.25120772946859904,0.0,0.0,0
1,0,2,0,1,0,4,26.0,0.0,137.0,0.0,0.0,7629.0,139.0,1,1,2,7766.0,1,0,0,0,0.0,0.01763872795159006,0.0,0.0,0.9822325222093472,0
0,0,2,0,4,0,4,22.0,0.0,3.0,486.0,0.0,228.0,272.0,2,0,7,717.0,1,0,0,0,0.0,0.004178272980501393,0.6768802228412256,0.0,0.31754874651810583,1
0,2,2,0,6,0,4,20.0,0.0,0.0,0.0,0.0,0.0,710.0,2,0,7,0.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1
0,0,1,0,5,0,5,27.0,0.0,22.0,0.0,1156.0,0.0,894.0,1,1,6,1178.0,1,0,1,0,0.0,0.018659881255301103,0.0,0.9804919423240034,0.0,0
2,0,2,0,3,1,4,24.0,439.0,0.0,2140.0,0.0,0.0,139.0,1,1,3,2579.0,1,0,0,0,0.17015503875968993,0.0,0.8294573643410853,0.0,0.0,1
2,1,2,0,5,1,4,25.0,0.0,0.0,0.0,0.0,0.0,808.0,1,1,7,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,2,0,6,0,0,48.0,2.0,0.0,83.0,589.0,233.0,711.0,1,1,1,907.0,1,0,0,0,0.0022026431718061676,0.0,0.09140969162995595,0.6486784140969163,0.2566079295154185,0
0,0,2,0,4,0,4,24.0,786.0,0.0,0.0,7.0,0.0,273.0,1,1,5,793.0,1,0,0,0,0.9899244332493703,0.0,0.0,0.008816120906801008,0.0,0
2,0,0,0,5,1,1,3.0,0.0,0.0,0.0,0.0,0.0,810.0,4,0,4,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,1,2,0,5,1,4,24.0,0.0,0.0,0.0,0.0,0.0,810.0,4,0,4,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,0,2,0,5,1,4,25.0,412.0,0.0,567.0,775.0,0.0,810.0,4,0,4,1754.0,1,0,0,0,0.23475783475783477,0.0,0.3230769230769231,0.4415954415954416,0.0,0
2,1,0,0,5,1,1,1.0,0.0,0.0,0.0,0.0,0.0,810.0,4,0,2,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,2,0,5,1,4,20.0,0.0,187.0,712.0,0.0,0.0,811.0,1,1,7,899.0,1,0,0,0,0.0,0.20777777777777778,0.7911111111111111,0.0,0.0,1
0,0,3,0,5,1,4,22.0,39.0,0.0,63.0,3.0,654.0,812.0,1,1,4,759.0,1,0,0,0,0.05131578947368421,0.0,0.08289473684210526,0.003947368421052632,0.8605263157894737,0
2,0,0,0,3,1,4,28.0,427.0,0.0,754.0,0.0,0.0,140.0,1,1,8,1181.0,1,0,0,0,0.36125211505922167,0.0,0.637901861252115,0.0,0.0,1
0,1,0,0,6,1,3,17.0,0.0,0.0,0.0,0.0,0.0,707.0,1,1,4,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
1,0,0,0,1,0,4,28.0,0.0,3345.0,0.0,2143.0,27.0,141.0,1,1,1,5515.0,1,0,0,0,0.0,0.6064176939811458,0.0,0.38850616388687453,0.004894851341551849,0
1,1,2,0,0,1,0,47.0,0.0,0.0,0.0,0.0,0.0,53.0,1,1,3,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,1,2,0,4,1,0,34.0,0.0,0.0,0.0,0.0,0.0,281.0,1,1,4,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
1,0,2,1,2,1,4,29.0,267.0,1418.0,257.0,843.0,0.0,155.0,4,0,5,2785.0,1,0,0,0,0.09583632447954056,0.5089734386216799,0.09224694903086864,0.3025843503230438,0.0,1
1,1,2,0,2,1,3,14.0,0.0,0.0,0.0,0.0,0.0,155.0,4,0,5,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,8,2,0,36.0,0.0,563.0,0.0,1301.0,830.0,-1.0,4,0,5,2694.0,1,0,0,0,0.0,0.20890538033395176,0.0,0.48274582560296847,0.3079777365491651,1
1,0,0,0,2,1,0,40.0,2320.0,0.0,4874.0,3131.0,498.0,155.0,4,0,5,10823.0,1,0,0,0,0.21433850702143384,0.0,0.4502956393200296,0.28926459719142644,0.046008869179600884,1
2,0,2,0,5,1,0,49.0,22.0,0.0,1129.0,0.0,77.0,813.0,1,1,4,1228.0,1,0,0,0,0.01790073230268511,0.0,0.9186330349877949,0.0,0.06265256305939788,1
1,0,2,0,2,1,2,51.0,0.0,0.0,0.0,0.0,0.0,156.0,3,0,5,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,2,1,0,41.0,0.0,545.0,0.0,2740.0,293.0,156.0,3,0,5,3578.0,1,0,0,0,0.0,0.1522771723945236,0.0,0.7655769768091646,0.08186644314054205,1
1,0,0,0,2,1,0,44.0,0.0,14201.0,0.0,22.0,584.0,156.0,3,0,5,14807.0,1,0,0,0,0.0,0.9590086439762291,0.0,0.0014856834143706105,0.03943814154511075,1
2,0,2,0,5,1,0,47.0,2044.0,0.0,95.0,0.0,120.0,814.0,1,1,4,2259.0,1,0,0,0,0.904424778761062,0.0,0.0420353982300885,0.0,0.05309734513274336,0
0,0,2,0,5,1,4,22.0,0.0,0.0,945.0,0.0,4.0,815.0,1,1,12,949.0,1,0,0,0,0.0,0.0,0.9947368421052631,0.0,0.004210526315789474,1
0,1,1,0,6,1,3,13.0,0.0,0.0,0.0,0.0,0.0,708.0,1,1,200,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,2,0,5,1,3,18.0,0.0,35.0,661.0,0.0,63.0,816.0,1,1,7,759.0,1,0,0,0,0.0,0.046052631578947366,0.8697368421052631,0.0,0.08289473684210526,1
0,0,2,0,6,0,4,28.0,0.0,1125.0,3.0,562.0,7.0,717.0,1,1,4,1697.0,1,0,0,0,0.0,0.6625441696113075,0.0017667844522968198,0.3309776207302709,0.004122497055359246,0
0,0,0,0,4,0,4,22.0,429.0,2.0,232.0,0.0,59.0,274.0,1,1,5,722.0,1,0,0,0,0.5933609958506224,0.0027662517289073307,0.32088520055325037,0.0,0.08160442600276625,1
0,0,2,0,6,0,0,50.0,444.0,0.0,408.0,0.0,0.0,718.0,1,1,4,852.0,1,0,0,0,0.5205158264947245,0.0,0.4783118405627198,0.0,0.0,0
1,1,2,1,1,0,0,47.0,0.0,0.0,0.0,0.0,0.0,142.0,1,1,2,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,0,2,0,4,0,2,55.0,802.0,0.0,155.0,4.0,337.0,275.0,1,1,7,1298.0,1,0,0,0,0.6173979984603541,0.0,0.11932255581216321,0.003079291762894534,0.25943033102386454,0
0,1,2,0,6,1,4,21.0,0.0,0.0,0.0,0.0,0.0,709.0,2,0,2,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,1,0,6,1,0,39.0,0.0,0.0,1.0,0.0,2330.0,709.0,2,0,7,2331.0,1,0,0,0,0.0,0.0,0.0004288164665523156,0.0,0.9991423670668954,0
0,0,3,2,5,0,4,21.0,641.0,0.0,409.0,0.0,0.0,895.0,1,1,5,1050.0,1,0,0,0,0.609895337773549,0.0,0.38915318744053284,0.0,0.0,0
1,0,2,0,2,1,0,37.0,33.0,3484.0,17.0,4.0,1384.0,157.0,2,0,3,4922.0,1,0,0,0,0.006703229737964655,0.7076985577899655,0.0034531789559211863,0.0008125126955108674,0.2811293926467601,1
1,0,2,0,2,1,0,31.0,22.0,10025.0,2.0,124.0,1.0,157.0,2,0,3,10174.0,1,0,0,0,0.002162162162162162,0.9852579852579852,0.00019656019656019656,0.012186732186732187,9.828009828009828e-05,1
0,0,2,0,4,0,4,23.0,115.0,1.0,0.0,0.0,249.0,276.0,1,1,6,365.0,1,0,0,0,0.31420765027322406,0.00273224043715847,0.0,0.0,0.680327868852459,0
1,1,0,0,1,1,4,28.0,0.0,0.0,0.0,0.0,0.0,167.0,1,1,3,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,0,2,0,3,0,4,23.0,118.0,0.0,949.0,206.0,2071.0,148.0,1,1,6,3344.0,1,0,0,0,0.03527653213751868,0.0,0.2837070254110613,0.061584454409566516,0.6191330343796712,0
0,0,1,0,5,1,4,20.0,0.0,272.0,108.0,0.0,230.0,818.0,1,1,9,610.0,1,0,0,0,0.0,0.4451718494271686,0.176759410801964,0.0,0.37643207855973815,1
1,0,2,0,2,0,4,28.0,3.0,2127.0,0.0,696.0,10.0,137.0,3,0,200,2836.0,1,0,0,0,0.0010574550581600281,0.74973563623546,0.0,0.24532957349312653,0.0035248501938667607,0
1,0,0,0,2,0,0,40.0,0.0,17687.0,0.0,425.0,155.0,137.0,3,0,2,18267.0,1,0,0,0,0.0,0.9681957521348806,0.0,0.02326472520253996,0.008484782132691044,1
1,0,0,0,2,0,2,54.0,0.0,1832.0,0.0,0.0,1768.0,137.0,3,0,2,3600.0,1,0,0,0,0.0,0.5087475701194113,0.0,0.0,0.49097472924187724,0
2,1,2,0,5,0,3,18.0,0.0,0.0,0.0,0.0,0.0,896.0,1,1,2,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,0,0,5,1,4,27.0,0.0,14.0,0.0,734.0,331.0,819.0,1,1,5,1079.0,1,0,0,0,0.0,0.012962962962962963,0.0,0.6796296296296296,0.30648148148148147,1
1,0,2,0,1,1,0,43.0,0.0,1947.0,0.0,0.0,1651.0,168.0,1,1,3,3598.0,1,0,0,0,0.0,0.5409836065573771,0.0,0.0,0.4587385384829119,1
0,1,1,0,6,0,4,25.0,0.0,0.0,0.0,0.0,0.0,720.0,1,1,3,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
3,0,2,0,5,0,3,13.0,552.0,247.0,0.0,4.0,0.0,898.0,1,1,5,803.0,1,0,0,0,0.6865671641791045,0.3072139303482587,0.0,0.004975124378109453,0.0,0
0,2,1,0,5,0,3,15.0,0.0,0.0,873.0,0.0,5.0,899.0,1,1,5,878.0,1,0,0,1,0.0,0.0,0.9931740614334471,0.0,0.005688282138794084,1
0,1,0,0,6,1,0,37.0,0.0,0.0,0.0,0.0,0.0,710.0,1,1,4,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,1,0,0,5,0,0,32.0,0.0,0.0,0.0,0.0,0.0,900.0,1,1,7,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,2,0,5,1,4,19.0,857.0,0.0,0.0,0.0,0.0,820.0,1,1,4,857.0,1,0,0,0,0.9988344988344988,0.0,0.0,0.0,0.0,0
0,0,2,0,8,2,4,21.0,3.0,1.0,0.0,1494.0,110.0,-1.0,1,1,12,1608.0,1,0,0,0,0.0018645121193287756,0.0006215040397762585,0.0,0.9285270354257302,0.06836544437538844,0
1,2,2,0,2,1,4,27.0,0.0,2717.0,0.0,0.0,986.0,158.0,5,0,7,3703.0,1,0,0,1,0.0,0.7335313174946004,0.0,0.0,0.2661987041036717,1
1,0,0,0,2,1,0,39.0,106.0,243.0,126.0,7.0,4967.0,158.0,5,0,7,5449.0,1,0,0,0,0.019449541284403668,0.04458715596330275,0.02311926605504587,0.0012844036697247706,0.9113761467889908,0
3,1,2,0,2,1,4,22.0,0.0,0.0,0.0,0.0,0.0,158.0,5,0,7,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,2,1,4,25.0,0.0,4384.0,4285.0,812.0,360.0,158.0,5,0,7,9841.0,1,0,0,0,0.0,0.44543791912212966,0.43537898801056696,0.08250355618776671,0.03657793131477342,1
1,0,0,0,2,1,0,34.0,0.0,7221.0,0.0,288.0,2275.0,158.0,5,0,4,9784.0,1,0,0,0,0.0,0.7379662749105774,0.0,0.029432805314256516,0.23249872253449158,1
2,1,2,0,5,1,2,54.0,0.0,0.0,0.0,0.0,0.0,821.0,2,0,10,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,0,2,0,4,1,0,42.0,954.0,0.0,1.0,0.0,0.0,283.0,2,0,5,955.0,1,0,0,0,0.997907949790795,0.0,0.0010460251046025104,0.0,0.0,0
0,0,1,0,5,1,0,36.0,735.0,0.0,2.0,0.0,0.0,822.0,1,1,3,737.0,1,0,0,0,0.9959349593495935,0.0,0.0027100271002710027,0.0,0.0,0
0,0,1,0,4,1,0,43.0,0.0,168.0,3.0,0.0,452.0,284.0,1,1,1,623.0,1,0,0,0,0.0,0.2692307692307692,0.004807692307692308,0.0,0.7243589743589743,1
0,0,1,0,5,0,4,23.0,65.0,94.0,0.0,0.0,445.0,901.0,1,1,6,604.0,1,0,0,0,0.10743801652892562,0.15537190082644628,0.0,0.0,0.7355371900826446,1
1,0,2,0,1,1,2,57.0,0.0,0.0,0.0,0.0,0.0,169.0,1,1,2,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,1,1,2,54.0,0.0,0.0,0.0,0.0,0.0,170.0,2,0,200,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,1,1,2,51.0,0.0,16455.0,885.0,0.0,363.0,170.0,2,0,2,17703.0,1,0,0,0,0.0,0.9294509715318572,0.049988703117939445,0.0,0.020503840939900587,1
2,0,1,0,5,0,0,32.0,192.0,0.0,441.0,18.0,0.0,902.0,1,1,7,651.0,1,0,0,0,0.294478527607362,0.0,0.6763803680981595,0.027607361963190184,0.0,0
1,0,2,0,1,1,0,33.0,0.0,0.0,0.0,0.0,0.0,171.0,1,1,200,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,1,2,0,5,0,1,8.0,0.0,0.0,0.0,0.0,0.0,903.0,3,0,12,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,1,2,0,5,0,0,44.0,0.0,0.0,0.0,0.0,0.0,903.0,3,0,12,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,0,2,0,5,0,4,27.0,875.0,0.0,61.0,289.0,0.0,903.0,3,0,12,1225.0,1,0,0,0,0.7137030995106036,0.0,0.049755301794453505,0.23572593800978792,0.0,0
0,0,2,0,5,0,0,48.0,383.0,0.0,0.0,393.0,10.0,904.0,1,1,3,786.0,1,0,0,0,0.4866581956797967,0.0,0.0,0.4993646759847522,0.012706480304955527,1
0,0,0,0,6,1,3,13.0,38.0,0.0,0.0,733.0,0.0,714.0,1,1,6,771.0,1,0,0,0,0.04922279792746114,0.0,0.0,0.9494818652849741,0.0,0
0,1,2,0,6,0,1,5.0,0.0,0.0,0.0,0.0,0.0,722.0,2,0,7,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,0,2,0,4,0,3,18.0,754.0,0.0,34.0,0.0,0.0,278.0,2,0,7,788.0,1,0,0,0,0.9556400506970849,0.0,0.043092522179974654,0.0,0.0,0
0,0,2,0,5,0,4,23.0,0.0,0.0,206.0,681.0,31.0,905.0,1,1,5,918.0,1,0,0,0,0.0,0.0,0.22415669205658323,0.7410228509249184,0.03373231773667029,0
0,0,2,0,6,1,4,23.0,0.0,153.0,11.0,646.0,0.0,715.0,1,1,4,810.0,1,0,0,0,0.0,0.18865598027127004,0.013563501849568433,0.7965474722564735,0.0,0
0,1,1,0,8,2,0,35.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,1,4,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,0,2,0,6,0,4,25.0,141.0,3.0,640.0,0.0,100.0,724.0,1,1,6,884.0,1,0,0,0,0.15932203389830507,0.003389830508474576,0.7231638418079096,0.0,0.11299435028248588,0
2,0,2,0,4,1,0,32.0,689.0,0.0,610.0,0.0,0.0,285.0,3,0,4,1299.0,1,0,0,0,0.53,0.0,0.46923076923076923,0.0,0.0,0
2,0,0,0,5,1,5,0.0,0.0,0.0,0.0,0.0,0.0,830.0,3,0,4,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,1,3,0,5,1,1,5.0,0.0,0.0,0.0,0.0,0.0,830.0,3,0,4,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,2,0,0,6,1,3,16.0,0.0,0.0,0.0,0.0,0.0,716.0,2,0,6,0.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,1
0,1,1,0,6,1,3,18.0,0.0,0.0,0.0,0.0,0.0,716.0,2,0,6,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,1,1,0,6,0,4,29.0,0.0,0.0,0.0,0.0,0.0,725.0,1,1,7,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,0,2,0,5,1,2,55.0,134.0,935.0,0.0,6.0,394.0,831.0,2,0,6,1469.0,1,0,0,0,0.09115646258503401,0.6360544217687075,0.0,0.004081632653061225,0.2680272108843537,0
0,0,3,0,6,1,0,41.0,7.0,0.0,297.0,108.0,361.0,717.0,2,0,6,773.0,1,0,0,0,0.00904392764857881,0.0,0.38372093023255816,0.13953488372093023,0.4664082687338501,0
0,2,2,0,6,0,0,38.0,0.0,2.0,404.0,121.0,0.0,726.0,1,1,5,527.0,1,0,0,1,0.0,0.003787878787878788,0.7651515151515151,0.22916666666666666,0.0,0
1,1,2,0,2,1,4,27.0,0.0,0.0,0.0,0.0,0.0,159.0,1,1,1,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,1,2,0,6,1,2,55.0,0.0,0.0,0.0,0.0,0.0,719.0,1,1,3,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,1,2,0,5,0,2,75.0,0.0,0.0,0.0,0.0,0.0,906.0,1,1,6,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,2,1,0,50.0,0.0,817.0,388.0,78.0,693.0,160.0,1,1,3,1976.0,1,0,0,0,0.0,0.4132524026302479,0.19625695498229642,0.03945371775417299,0.3505311077389985,1
0,0,2,0,6,1,4,23.0,27.0,0.0,32.0,725.0,0.0,720.0,1,1,9,784.0,1,0,0,0,0.034394904458598725,0.0,0.04076433121019108,0.9235668789808917,0.0,0
0,0,1,0,6,1,0,37.0,715.0,0.0,54.0,0.0,0.0,721.0,1,1,5,769.0,1,0,0,0,0.9285714285714286,0.0,0.07012987012987013,0.0,0.0,1
0,0,2,0,6,1,0,33.0,0.0,0.0,232.0,0.0,622.0,722.0,1,1,7,854.0,1,0,0,0,0.0,0.0,0.27134502923976606,0.0,0.7274853801169591,0
2,0,2,0,5,1,0,45.0,941.0,281.0,36.0,12.0,39.0,833.0,1,1,3,1309.0,1,0,0,0,0.7183206106870229,0.21450381679389313,0.02748091603053435,0.00916030534351145,0.029770992366412213,0
1,1,0,0,1,0,0,47.0,0.0,0.0,0.0,0.0,0.0,143.0,1,1,5,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
1,1,2,0,1,1,3,13.0,0.0,0.0,0.0,0.0,0.0,172.0,2,0,5,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
1,0,2,0,1,1,4,29.0,0.0,6338.0,0.0,1366.0,89.0,172.0,2,0,5,7793.0,1,0,0,0,0.0,0.813189633051065,0.0,0.17526302283808057,0.011419040287400565,1
2,0,2,0,4,1,4,19.0,30.0,0.0,42.0,3565.0,7.0,287.0,1,1,1,3644.0,1,0,0,0,0.00823045267489712,0.0,0.011522633744855968,0.9780521262002744,0.0019204389574759945,0
2,1,2,0,5,1,4,30.0,0.0,0.0,0.0,0.0,0.0,835.0,1,1,2,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
1,0,0,0,3,1,0,39.0,3.0,83.0,0.0,805.0,2983.0,141.0,2,0,2,3874.0,1,0,0,0,0.0007741935483870968,0.021419354838709676,0.0,0.20774193548387096,0.7698064516129032,0
1,0,2,0,3,1,0,31.0,0.0,46.0,0.0,209.0,2908.0,141.0,2,0,2,3163.0,1,0,0,0,0.0,0.014538558786346398,0.0,0.06605562579013906,0.9190897597977244,0
1,0,0,0,2,1,4,29.0,0.0,11417.0,12.0,795.0,402.0,162.0,1,1,1,12626.0,1,0,0,0,0.0,0.9041735962619784,0.000950344499881207,0.06296032311712996,0.03183654074602043,1
2,0,2,0,4,1,3,16.0,546.0,90.0,23.0,513.0,0.0,288.0,1,1,3,1172.0,1,0,0,0,0.46547314578005117,0.07672634271099744,0.0196078431372549,0.4373401534526854,0.0,0
0,0,1,0,5,1,3,18.0,0.0,2.0,1513.0,0.0,0.0,836.0,1,1,5,1515.0,1,0,0,0,0.0,0.0013192612137203166,0.9980211081794196,0.0,0.0,1
0,0,0,0,6,0,0,38.0,8.0,0.0,1414.0,10.0,3.0,727.0,1,1,2,1435.0,1,0,0,0,0.005571030640668524,0.0,0.9846796657381616,0.006963788300835654,0.0020891364902506965,0
0,1,2,0,6,0,0,50.0,0.0,0.0,0.0,0.0,0.0,728.0,1,1,12,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,1,1,0,6,0,4,21.0,0.0,0.0,0.0,0.0,0.0,729.0,1,1,11,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0
0,1,1,0,6,0,4,22.0,0.0,0.0,0.0,0.0,0.0,730.0,1,1,3,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
0,1,2,0,6,1,4,20.0,0.0,0.0,0.0,0.0,0.0,725.0,1,1,8,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
2,0,2,0,5,0,0,36.0,721.0,0.0,471.0,0.0,0.0,910.0,1,1,7,1192.0,1,0,0,0,0.6043587594300084,0.0,0.3948030176026823,0.0,0.0,0
3,0,2,0,5,0,4,23.0,0.0,282.0,0.0,0.0,71.0,911.0,1,1,8,353.0,1,0,0,0,0.0,0.7966101694915254,0.0,0.0,0.20056497175141244,1
1,1,0,1,1,0,0,31.0,0.0,0.0,0.0,0.0,0.0,144.0,3,0,4,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
1,1,2,0,1,0,0,39.0,0.0,0.0,0.0,0.0,0.0,144.0,3,0,200,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1
